,date,message
1814,2013-10-10 15:55:32,he girl who sat next to me in Japanese Politics is GORGEOUS I wish I had the courage to talk to her I caught her looking a couple times...
1815,2013-10-10 15:42:33,"grew just a couple miles north of Stanford, and I was a fan for 18 years. I still secretly cheer for them whenever they aren't playing Berkeley."
1816,2013-10-09 20:48:34,"erhaps for once in your life, somebody actually likes you more than just for sex.. and yet you're too blind and ignorant to realize how special that person can be. Just so you know, he won't be waiting around forever."
1817,2013-10-09 20:40:37,hy is Kevin Le Vine so sexy.... Talk to meeeeeee
1818,2013-10-09 20:26:43,"pparently there are two fobby asian guys in bowles that walk around the bathroom naked after showering, and dry themselves off after getting out of the shower. My roommates and other people on the floor have walked in on them, but i hope i never do. I know it's probably a cultural thing that they are more comfortable with nudity but don't they know how conservative Americans are about nudity? Also, it's bad enough living an all-male dorm, I don't want to see them naked."
1819,2013-10-09 17:26:44,"have a thing of crushing on innocent, inexperienced girls who ""aren't into dating""
No, I'm not a pedophile"
1820,2013-10-09 17:17:45,o all you guys out there... Friends with benefits is not a myth.
1821,2013-10-09 17:51:46,"o the black girl who sat next to me in sociology the other day, YOU ARE A GODDESS! Seriously Im gonna work up the courage to ask you to coffee or something I hope u say yes."
1822,2013-10-09 16:34:47,he truth is... I am Iron man
1823,2013-10-09 12:09:48,failed my first midterm and found this out on the same night as I discovered that my friend's dad died of cancer. Fuck my life
1824,2013-10-09 12:01:49,"want an asian boyfriend. I dont care what ethnicity or nationality he is as long as he has nice eyes and enjoys cuddling. Right now, more than anything, this is my top desire."
1825,2013-10-09 12:54:50,"here's only one place where I abuse myself and objectify my GSIs simultaneously, and that's the corner stall of the 5th floor Moffitt library restroom. 

Stay the fuck out of my territory."
1826,2013-10-08 15:44:53,o the girl who gave me extra food at late night... You are very cute. Ahem.
1827,2013-10-08 15:38:56,"m I the only one in this school that doesn't drink, smoke, or have sex? 
Where are all the sober virgins at?"
1828,2013-10-08 15:33:57,have a large problem with the Office of Information and Regulatory Affairs being shut down and not on back pay. Now is a good of time if any for businesses to shit through loopholes on the public. See them running in their suits? They are like pigeons cooing and seagulls flocking hysterically with laughter right now.
1829,2013-10-07 13:29:10,"hy can I talk smoothly and confidently with other girls , but not with my crush >.<"
1830,2013-10-07 13:14:11,"o we have a football team? I see a few people going to our stadium on Saturdays but I know what goes on in there isn't football. Its an abomination and embarrassment to our institution, not football. Would like to see Cal get a football team someday."
1831,2013-10-07 13:04:12,"hit, to the girl in my anthro class that I talked to I'm so sorry. I didn't mean to hurt you at all and I hope you are feeling better. I had no idea your vagina and butthole had been switched at birth so when I went in, I had no idea I went in dry in your asshole. When you said stop, I thought you meant that in a kinky way so I went in deeper. I also didn't realise you still had shit in your butt. I thought that was something else like a power ranger or something so I kept fucking. I mean I don't feel good either, I got poop all over my dick and I think it still smells. Now that was weird. Just wanted to say sorry again, btw I have your poop, I accidently took it home with me and now my roomates are complaining it smells really bad. Wanna meet up some time?"
1832,2013-10-06 19:51:14,"ou know those people who go to 2040 VLSB and swoop on the front seats before class starts? The ones that throw their backpacks into the chairs next to them for their friends who never show up?

I sexed one of them and now I've got a chair backpacked ever class, just for me."
1833,2013-10-06 19:41:15,"just lost my virginity today but in a weird way. I was making out with this girl and everything was chill and dandy and then she sucked my dick. It felt really good, I was about to climax but I remembered I ate some jelly beans and you know as much as I do that you can't climax if you ate jelly beans that day. Don't wanna piss off the gods. But yeah we're doing our thing and then we were about to get fruity in the loops when I pulled down her pants. But all of a sudden, instead of a vagina, it was a stapler. At first I hesitated, but we fucked. It was different though, instead of me fucking her hole, she just stapled my dick a bunch. Whatever i lost my virginity. Boy what a day!"
1834,2013-10-06 19:30:16,"am one of the unlucky ones that was admitted for the spring semester. As much as I am excited to move out of LA I'm scared to death. Idk how it's gonna work out. I will hopefully get an apartment and room with someone, I have friends there already, but I'm honestly scared to death. Scared to be a failure and being on my own. I am very independent and for the first time I am scared to be. I have no type of financial help from my parents, nor do I know how to be helped. It's stressful already and I'm not even there yet."
1835,2013-10-04 17:44:17,oof woof wooof woof woof! Woof? Woooof woof woof woof. Woof woof woof woof woof woof woof woof! Woof? Woooooof. Woof woof wooof. Woof woof woof!?! Woof.
1836,2013-10-04 17:34:19,"eed to find me one of them girls that doesn't fit in a box. Intellectual conversations/arguments, angry sex, and maturity, is that too much for a man to ask for?"
1837,2013-10-04 14:58:20,"OOP
I fucking hate Berkeley birds! Every time I walk across Bancroft and telegraph the stop light makes a bird noise and I always assume birds are flying over me. WTF get rid of that noise!!! I hate BIRDS... BIRDS BIRDS BIRDS. ok i am done"
1838,2013-10-04 14:39:21,"just got into loving this thing called trapstep music and I can'tstop listening to it!! I wish I could get into a Cal breakdancing group but I, sadly, am not toned around my core... yet. I really want to move the way that feels right to ratchet beats, and becoming a B-girl seems like the best outlet of expression."
1839,2013-10-04 14:28:23,"'ve seen an Ida Sproul RA, jogging around Unit 3. He needs to have my babies."
1840,2013-10-03 15:08:25,was hoping it was a terrorist attack so class would be cancelled for the rest of the week.
1841,2013-10-03 15:56:26,ichael Wan is a beautiful genius and I want spend the rest of my life watching him do proofs
1842,2013-10-03 15:21:30,"y girlfriend betty and i just broke up. we're both from san francisco, and we'd been dating for a while. The problem was that she wasn't any good in bed. i mean she was beautiful, but we just had too many arguments. I just cant figure women out. sometimes they're just too smart, sometimes they're just flat out stupid, and other times they're just evil."
